open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2026-01-20 05:00:00,32.268,33.12,31.751,32.099,725649.6,2026-01-20 05:59:59.999,23537485.0711000,308237,370365.5,12016363.0195000,0
2026-01-20 06:00:00,32.097,32.697,31.148,32.589,919449.0,2026-01-20 06:59:59.999,29358625.6091000,366218,453539.8,14490319.8789000,0
2026-01-20 07:00:00,32.589,33.0,31.977,32.269,744108.3,2026-01-20 07:59:59.999,24156697.1017000,287581,379185.0,12312629.4834000,0
2026-01-20 08:00:00,32.269,32.85,31.511,32.801,795364.2,2026-01-20 08:59:59.999,25573633.6673000,306615,405852.0,13055512.8121000,0
2026-01-20 09:00:00,32.801,34.64,32.457,33.78,1525475.8,2026-01-20 09:59:59.999,51381545.4117000,532109,810310.9,27305469.1910000,0
2026-01-20 10:00:00,33.779,35.188,33.566,34.222,1726789.7,2026-01-20 10:59:59.999,59534224.5696000,597066,905320.3,31230889.5582000,0
2026-01-20 11:00:00,34.218,34.875,31.738,32.902,1919155.0,2026-01-20 11:59:59.999,63977274.8584000,688725,965277.5,32163952.9148000,0
2026-01-20 12:00:00,32.903,34.354,32.28,34.04,1179170.2,2026-01-20 12:59:59.999,39425155.1879000,446991,596044.3,19954348.9106000,0
2026-01-20 13:00:00,34.039,34.5,33.244,33.866,733260.3,2026-01-20 13:59:59.999,24825011.1033000,311147,381351.2,12914144.7478000,0
2026-01-20 14:00:00,33.866,34.477,33.006,33.946,866078.8,2026-01-20 14:59:59.999,29378439.7849000,343348,441090.5,14973255.4469000,0
2026-01-20 15:00:00,33.947,34.621,33.119,33.691,860069.0,2026-01-20 15:59:59.999,29087721.4975000,337513,459033.8,15536443.6220000,0
2026-01-20 16:00:00,33.69,34.33,33.066,33.993,611409.1,2026-01-20 16:59:59.999,20705134.9334000,266937,313952.4,10635260.3991000,0
2026-01-20 17:00:00,33.999,38.2,33.846,34.476,1684376.4,2026-01-20 17:59:59.999,60217456.8224000,548376,942289.6,33743797.0177000,0
2026-01-20 18:00:00,34.476,34.875,32.825,33.429,1124636.2,2026-01-20 18:59:59.999,37936243.2255000,444697,553345.6,18674659.4218000,0
2026-01-20 19:00:00,33.428,35.482,32.084,34.697,1028203.1,2026-01-20 19:59:59.999,34586211.7100000,390742,535479.4,18047930.7656000,0
2026-01-20 20:00:00,34.695,36.968,34.24,36.405,925811.6,2026-01-20 20:59:59.999,32850400.5372000,401335,490687.0,17427993.8047000,0
2026-01-20 21:00:00,36.404,36.469,34.713,34.811,691714.4,2026-01-20 21:59:59.999,24714931.9922000,318690,349823.7,12502083.1596000,0
2026-01-20 22:00:00,34.81,35.62,34.364,34.89,501195.5,2026-01-20 22:59:59.999,17575677.8136000,190944,250570.0,8788498.3389000,0
2026-01-20 23:00:00,34.89,35.933,34.782,35.546,426986.8,2026-01-20 23:59:59.999,15139050.1124000,205365,230500.9,8171783.4550000,0
2026-01-21 00:00:00,35.544,35.567,33.2,33.886,713519.5,2026-01-21 00:59:59.999,24268477.4798000,326407,354623.4,12057302.5751000,0
2026-01-21 01:00:00,33.894,35.291,33.52,34.736,600481.7,2026-01-21 01:59:59.999,20703265.9416000,294902,305295.3,10527478.6155000,0
2026-01-21 02:00:00,34.736,36.588,34.56,36.113,682765.1,2026-01-21 02:59:59.999,24301642.7696000,308428,355389.4,12652690.3892000,0
2026-01-21 03:00:00,36.115,37.279,35.677,36.571,667520.4,2026-01-21 03:59:59.999,24390139.6898000,288071,358596.9,13106840.2457000,0
2026-01-21 04:00:00,36.571,37.5,35.555,37.211,632387.5,2026-01-21 04:59:59.999,23028241.9034000,307193,319589.3,11642950.5050000,0
2026-01-21 05:00:00,37.211,39.267,37.05,38.94,1200650.3,2026-01-21 05:59:59.999,45652789.6651000,534531,665342.8,25312859.7660000,0
2026-01-21 06:00:00,38.938,39.772,38.1,39.396,1052701.0,2026-01-21 06:59:59.999,40906482.6065000,497823,539726.8,20986654.4620000,0
2026-01-21 07:00:00,39.393,39.663,38.4,39.399,933070.3,2026-01-21 07:59:59.999,36502912.7854000,409722,487724.6,19085897.4559000,0
2026-01-21 08:00:00,39.402,39.95,38.249,39.361,1117493.4,2026-01-21 08:59:59.999,43609836.7560000,450816,553256.8,21601521.8210000,0
2026-01-21 09:00:00,39.363,42.0,38.822,41.454,1879923.3,2026-01-21 09:59:59.999,76305430.1970000,719989,1010413.1,41042621.7693000,0
2026-01-21 10:00:00,41.454,43.5,40.885,42.377,1878045.0,2026-01-21 10:59:59.999,79191627.9668000,706582,981107.0,41395132.0121000,0
2026-01-21 11:00:00,42.37,44.911,42.08,44.518,2194863.2,2026-01-21 11:59:59.999,95659898.1959000,852845,1138360.3,49630589.3910000,0
2026-01-21 12:00:00,44.517,44.753,41.025,43.489,2407996.7,2026-01-21 12:59:59.999,103014014.8984000,900237,1203996.9,51539570.9354000,0
2026-01-21 13:00:00,43.49,45.068,42.339,44.497,1216503.9,2026-01-21 13:59:59.999,52939421.8123000,453601,630600.7,27469931.1743000,0
2026-01-21 14:00:00,44.497,45.688,44.008,44.811,1448964.8,2026-01-21 14:59:59.999,64953843.1956000,547026,726540.6,32578322.2900000,0
2026-01-21 15:00:00,44.805,45.448,42.5,43.378,1748068.6,2026-01-21 15:59:59.999,76341777.5524000,629943,852030.2,37221508.6640000,0
2026-01-21 16:00:00,43.379,44.428,42.1,43.202,1550041.3,2026-01-21 16:59:59.999,66952319.1932000,556973,780565.5,33729973.3870000,0
2026-01-21 17:00:00,43.198,44.349,42.249,42.321,1018870.7,2026-01-21 17:59:59.999,44098987.6063000,415380,502242.1,21754308.2321000,0
2026-01-21 18:00:00,42.325,44.092,42.21,43.538,704639.8,2026-01-21 18:59:59.999,30617548.5170000,298035,358230.2,15563355.0541000,0
2026-01-21 19:00:00,43.539,44.122,40.503,43.064,1446928.4,2026-01-21 19:59:59.999,61370264.6540000,555158,713432.8,30293788.9272000,0
2026-01-21 20:00:00,43.064,43.15,40.35,40.901,1022009.4,2026-01-21 20:59:59.999,42517587.9192000,388862,484451.7,20155307.3684000,0
2026-01-21 21:00:00,40.904,45.187,40.691,44.634,1249681.0,2026-01-21 21:59:59.999,54663629.9245000,547053,669815.3,29293757.3064000,0
2026-01-21 22:00:00,44.634,46.911,44.412,45.504,979966.1,2026-01-21 22:59:59.999,44524241.6105000,360888,516980.4,23502457.1417000,0
2026-01-21 23:00:00,45.503,45.671,43.188,43.508,938227.5,2026-01-21 23:59:59.999,41801656.3898000,386444,455041.6,20283699.7539000,0
2026-01-22 00:00:00,43.48,44.35,42.315,43.754,896853.3,2026-01-22 00:59:59.999,38916313.5212000,363643,441649.9,19175662.8656000,0
2026-01-22 01:00:00,43.749,45.149,43.588,44.591,561710.4,2026-01-22 01:59:59.999,24960002.4527000,214382,308367.9,13706902.3176000,0
2026-01-22 02:00:00,44.59,46.323,44.443,46.238,701869.5,2026-01-22 02:59:59.999,32047814.5638000,267621,367063.6,16761864.4599000,0
2026-01-22 03:00:00,46.233,46.87,45.9,46.257,928816.3,2026-01-22 03:59:59.999,43023813.5449000,347618,456443.9,21148165.7036000,0
2026-01-22 04:00:00,46.275,46.519,42.271,43.938,1542327.0,2026-01-22 04:59:59.999,67875978.2503000,587031,750255.4,33016772.3848000,0
2026-01-22 05:00:00,43.936,44.987,43.105,44.722,726296.2,2026-01-22 05:59:59.999,32130777.5031000,293137,373846.7,16547758.5339000,0
2026-01-22 06:00:00,44.722,45.268,43.63,44.145,679429.5,2026-01-22 06:59:59.999,30200160.1085000,312500,327800.4,14575922.9925000,0
2026-01-22 07:00:00,44.147,44.586,43.501,43.724,793631.1,2026-01-22 07:59:59.999,34944560.4917000,320714,380279.8,16747465.1724000,0
2026-01-22 08:00:00,43.743,43.986,41.58,43.275,1356199.8,2026-01-22 08:59:59.999,58245813.0659000,513607,658677.7,28308661.1009000,0
2026-01-22 09:00:00,43.272,43.287,41.604,41.836,905529.3,2026-01-22 09:59:59.999,38279666.7273000,378599,441370.0,18655160.5738000,0
2026-01-22 10:00:00,41.849,42.063,28.888,41.103,7579631.6,2026-01-22 10:59:59.999,277507666.4721000,2488461,3786678.5,138698287.5299000,0
2026-01-22 11:00:00,41.103,45.798,38.767,42.77,3937712.7,2026-01-22 11:59:59.999,166217369.1923000,1443675,2035720.1,86110406.2139000,0
2026-01-22 12:00:00,42.787,47.3,42.123,45.739,2052600.0,2026-01-22 12:59:59.999,91776638.8316000,781123,1081173.3,48381135.6243000,0
2026-01-22 13:00:00,45.739,47.94,44.614,46.973,1443301.0,2026-01-22 13:59:59.999,67087398.8732000,603959,734561.4,34172568.7624000,0
2026-01-22 14:00:00,46.975,50.8,44.202,47.235,3109913.2,2026-01-22 14:59:59.999,149533590.0821000,1104864,1559074.1,75061351.6834000,0
2026-01-22 15:00:00,47.235,48.667,43.708,48.164,1918456.2,2026-01-22 15:59:59.999,89494690.5800000,792304,965902.8,45114500.3943000,0
2026-01-22 16:00:00,48.163,49.3,46.88,49.237,1385278.8,2026-01-22 16:59:59.999,66402287.6664000,595708,717896.6,34441037.4438000,0
2026-01-22 17:00:00,49.242,52.5,47.016,51.773,1740206.4,2026-01-22 17:59:59.999,86866508.8217000,682818,925902.0,46281691.7563000,0
2026-01-22 18:00:00,51.773,54.88,50.813,53.446,1942547.0,2026-01-22 18:59:59.999,103436854.1519000,806022,1013632.2,53999399.6127000,0
2026-01-22 19:00:00,53.444,56.574,52.821,56.179,1566500.7,2026-01-22 19:59:59.999,86159219.8939000,705619,805970.7,44356460.8295000,0
2026-01-22 20:00:00,56.18,57.38,53.112,56.753,1096717.8,2026-01-22 20:59:59.999,60437653.8759000,536570,554291.4,30580982.3893000,0
2026-01-22 21:00:00,56.755,58.787,55.524,58.277,1207130.2,2026-01-22 21:59:59.999,69536465.8552000,566641,621095.5,35789371.6626000,0
2026-01-22 22:00:00,58.277,66.071,57.5,63.672,2149756.8,2026-01-22 22:59:59.999,132378691.1060000,882051,1147194.8,70672888.7331000,0
2026-01-22 23:00:00,63.672,63.944,55.216,57.281,2148427.7,2026-01-22 23:59:59.999,125182310.2559000,1137035,1044099.6,60882526.3800000,0
2026-01-23 00:00:00,57.265,61.395,56.4,60.84,1191790.4,2026-01-23 00:59:59.999,70733184.4896000,649031,605999.6,35997105.8187000,0
2026-01-23 01:00:00,60.838,61.003,53.672,56.001,1278194.5,2026-01-23 01:59:59.999,73019817.1065000,667546,592680.1,33842420.6229000,0
2026-01-23 02:00:00,55.975,57.014,47.442,49.269,2221094.6,2026-01-23 02:59:59.999,115443505.1348000,1052728,1063403.1,55334065.5407000,0
2026-01-23 03:00:00,49.276,51.899,48.112,50.1,1254856.8,2026-01-23 03:59:59.999,62725614.8507000,672156,641648.6,32096360.3291000,0
2026-01-23 04:00:00,50.097,52.942,49.42,51.723,943583.1,2026-01-23 04:59:59.999,48721605.3697000,514530,487565.1,25189143.5905000,0
2026-01-23 05:00:00,51.723,51.863,45.8,46.579,1467452.5,2026-01-23 05:59:59.999,70680521.8687000,733853,690054.0,33235384.0274000,0
2026-01-23 06:00:00,46.579,47.638,44.1,46.301,1453659.6,2026-01-23 06:59:59.999,67147927.9361000,666908,721962.9,33379963.8506000,0
2026-01-23 07:00:00,46.3,47.365,44.0,45.742,1077120.6,2026-01-23 07:59:59.999,49320438.6174000,513656,537937.9,24655865.9926000,0
2026-01-23 08:00:00,45.742,47.956,42.813,43.815,1286329.0,2026-01-23 08:59:59.999,58385329.6593000,571095,642738.8,29219881.3480000,0
2026-01-23 09:00:00,43.815,44.69,39.52,41.422,1909904.0,2026-01-23 09:59:59.999,78980836.1864000,783771,923875.2,38207638.6971000,0
2026-01-23 10:00:00,41.433,42.88,36.836,40.288,2828885.7,2026-01-23 10:59:59.999,112933170.7432000,1181018,1437749.6,57486865.3016000,0
2026-01-23 11:00:00,40.3,40.376,30.688,38.103,6515197.8,2026-01-23 11:59:59.999,227176590.3481000,2289376,3304774.9,115244960.1731000,0
2026-01-23 12:00:00,38.104,42.042,38.062,40.527,2557536.7,2026-01-23 12:59:59.999,101982558.3228000,1074740,1343443.1,53589441.5748000,0
2026-01-23 13:00:00,40.538,44.56,39.382,43.666,1668405.5,2026-01-23 13:59:59.999,69604496.8970000,718462,870738.5,36361755.0456000,0
2026-01-23 14:00:00,43.652,46.0,43.61,45.181,1316972.3,2026-01-23 14:59:59.999,58777138.8243000,594128,688816.4,30756692.5813000,0
2026-01-23 15:00:00,45.186,45.586,38.2,39.426,2674609.1,2026-01-23 15:59:59.999,109735873.2373000,1152747,1288422.9,52845871.6763000,0
2026-01-23 16:00:00,39.425,43.482,37.227,42.457,2112513.5,2026-01-23 16:59:59.999,85067253.6437000,980950,1092830.5,44051946.4287000,0
2026-01-23 17:00:00,42.457,44.339,40.819,44.011,940761.4,2026-01-23 17:59:59.999,40022752.5402000,513829,488172.4,20782779.1844000,0
2026-01-23 18:00:00,44.012,44.8,42.018,43.211,659274.4,2026-01-23 18:59:59.999,28581092.1497000,401781,330331.5,14327715.8588000,0
2026-01-23 19:00:00,43.211,44.41,42.127,42.777,488868.5,2026-01-23 19:59:59.999,21091348.0520000,280959,241628.1,10427137.1848000,0
2026-01-23 20:00:00,42.776,42.943,40.8,40.937,515963.7,2026-01-23 20:59:59.999,21632730.2807000,287662,244859.6,10272846.0747000,0
2026-01-23 21:00:00,40.935,41.775,39.537,39.571,457839.7,2026-01-23 21:59:59.999,18533493.3617000,250104,212875.6,8625039.2419000,0
2026-01-23 22:00:00,39.572,40.494,39.103,39.933,323168.6,2026-01-23 22:59:59.999,12856018.2181000,169723,163233.1,6495655.4063000,0
2026-01-23 23:00:00,39.932,40.259,37.831,38.542,485723.3,2026-01-23 23:59:59.999,18900192.7984000,277657,231620.9,9022173.5519000,0
2026-01-24 00:00:00,38.541,41.517,38.396,40.455,642287.4,2026-01-24 00:59:59.999,25501868.7007000,360696,346417.8,13757245.0222000,0
2026-01-24 01:00:00,40.452,43.625,40.355,41.881,638146.3,2026-01-24 01:59:59.999,26981552.6792000,365788,329979.1,13952220.9851000,0
2026-01-24 02:00:00,41.881,46.196,41.221,44.846,879920.8,2026-01-24 02:59:59.999,39298382.5988000,463385,458371.2,20479155.0742000,0
2026-01-24 03:00:00,44.847,45.011,42.61,43.923,514708.7,2026-01-24 03:59:59.999,22535524.2537000,339556,256919.5,11253601.0665000,0
2026-01-24 04:00:00,43.941,49.265,43.217,48.511,678958.1,2026-01-24 04:59:59.999,30830748.3535000,409690,373017.6,16979940.0546000,0
2026-01-24 05:00:00,48.5,49.5,46.922,47.899,769408.3,2026-01-24 05:59:59.999,37129796.5630000,463010,384779.0,18576480.3361000,0
2026-01-24 06:00:00,47.899,49.235,47.026,48.936,504339.6,2026-01-24 06:59:59.999,24376811.0909000,323108,251528.9,12160200.5196000,0
2026-01-24 07:00:00,48.939,52.626,48.5,51.081,918284.0,2026-01-24 07:59:59.999,46652328.3202000,519148,478091.6,24297542.1190000,0
2026-01-24 08:00:00,51.081,51.23,44.848,48.245,1523246.5,2026-01-24 08:59:59.999,72769855.0746000,692110,736504.8,35177036.9487000,0
2026-01-24 09:00:00,48.23,53.579,48.196,51.841,1443678.3,2026-01-24 09:59:59.999,73823963.9290000,736243,757627.1,38738039.6170000,0
2026-01-24 10:00:00,51.84,53.2,50.5,52.295,767856.4,2026-01-24 10:59:59.999,39787114.0056000,430776,381549.6,19784758.4478000,0
2026-01-24 11:00:00,52.3,53.093,49.108,50.086,906234.1,2026-01-24 11:59:59.999,46515147.0741000,554786,436016.3,22406904.0204000,0
2026-01-24 12:00:00,50.086,52.469,49.075,50.177,810703.0,2026-01-24 12:59:59.999,41058597.4162000,455613,409406.6,20736525.8880000,0
2026-01-24 13:00:00,50.177,51.88,48.545,51.34,714904.7,2026-01-24 13:59:59.999,36087195.3610000,392268,352551.3,17810553.8290000,0
2026-01-24 14:00:00,51.34,56.285,50.9,53.902,977609.9,2026-01-24 14:59:59.999,52048322.2511000,473094,522351.0,27826447.1478000,0
2026-01-24 15:00:00,53.899,55.276,53.026,54.068,706003.9,2026-01-24 15:59:59.999,38344450.1747000,388431,354835.9,19281849.3933000,0
2026-01-24 16:00:00,54.069,57.2,53.52,55.374,730679.0,2026-01-24 16:59:59.999,40639990.2412000,384039,372399.0,20724924.1438000,0
2026-01-24 17:00:00,55.375,56.666,54.345,54.814,492183.0,2026-01-24 17:59:59.999,27227111.6016000,280511,246388.4,13638184.0856000,0
2026-01-24 18:00:00,54.816,55.675,53.7,54.483,432484.2,2026-01-24 18:59:59.999,23651931.3781000,257142,215882.9,11814740.1394000,0
2026-01-24 19:00:00,54.483,55.3,53.803,54.972,265316.5,2026-01-24 19:59:59.999,14459011.4723000,185251,133795.0,7292865.4818000,0
2026-01-24 20:00:00,54.972,55.23,52.469,53.063,399550.9,2026-01-24 20:59:59.999,21461642.8901000,243083,185814.2,9988508.3850000,0
2026-01-24 21:00:00,53.068,55.221,52.766,54.339,298865.3,2026-01-24 21:59:59.999,16090503.8900000,191480,150196.9,8092939.2452000,0
2026-01-24 22:00:00,54.339,58.996,53.651,57.726,733957.8,2026-01-24 22:59:59.999,41875119.1188000,337044,399160.8,22784950.6715000,0
2026-01-24 23:00:00,57.734,61.521,57.402,60.798,702730.5,2026-01-24 23:59:59.999,41867572.0192000,448332,375931.5,22413879.3708000,0
2026-01-25 00:00:00,60.805,63.599,57.071,57.737,1019871.9,2026-01-25 00:59:59.999,61241293.0597000,603698,516544.8,31050125.8961000,0
2026-01-25 01:00:00,57.743,60.496,56.45,58.901,668520.1,2026-01-25 01:59:59.999,39199497.2059000,391556,339657.1,19944570.7941000,0
2026-01-25 02:00:00,58.904,59.478,54.559,56.14,731631.7,2026-01-25 02:59:59.999,41484664.0104000,403036,332047.1,18843521.0796000,0
2026-01-25 03:00:00,56.14,56.575,53.666,53.784,476632.9,2026-01-25 03:59:59.999,26192561.6806000,270160,221518.9,12181152.6776000,0
2026-01-25 04:00:00,53.784,58.167,53.7,56.817,639488.5,2026-01-25 04:59:59.999,35890442.6804000,376767,364288.0,20433308.1005000,0
2026-01-25 05:00:00,56.806,59.499,56.453,58.237,413632.5,2026-01-25 05:59:59.999,24081706.3329000,274835,216780.9,12623191.2096000,0
2026-01-25 06:00:00,58.238,59.897,56.852,58.752,452132.8,2026-01-25 06:59:59.999,26516522.9736000,301290,226199.2,13272053.1809000,0
2026-01-25 07:00:00,58.75,59.401,57.59,59.092,336078.8,2026-01-25 07:59:59.999,19643411.9627000,261978,166688.3,9745553.5262000,0
2026-01-25 08:00:00,59.092,59.68,57.82,59.257,400529.8,2026-01-25 08:59:59.999,23547817.9268000,281496,204805.4,12043836.9708000,0
2026-01-25 09:00:00,59.253,63.211,58.453,62.082,620007.6,2026-01-25 09:59:59.999,37946933.6141000,316158,340326.9,20844589.7486000,0
2026-01-25 10:00:00,62.088,64.826,58.866,63.469,859098.0,2026-01-25 10:59:59.999,53108594.0613000,377135,450676.1,27899552.0147000,0
2026-01-25 11:00:00,63.476,63.699,60.328,61.109,577702.1,2026-01-25 11:59:59.999,35818110.7159000,269645,293836.5,18219660.8582000,0
2026-01-25 12:00:00,61.115,62.84,59.09,60.089,497174.4,2026-01-25 12:59:59.999,30391811.3223000,242783,252933.0,15481012.0752000,0
2026-01-25 13:00:00,60.088,60.98,59.161,60.533,387426.7,2026-01-25 13:59:59.999,23278944.8646000,213468,196769.7,11825476.8317000,0
2026-01-25 14:00:00,60.529,63.843,60.2,63.472,591735.5,2026-01-25 14:59:59.999,36991114.2730000,275989,314738.9,19674548.3079000,0
2026-01-25 15:00:00,63.472,64.3,62.586,63.628,470579.4,2026-01-25 15:59:59.999,29869323.9120000,217471,239956.2,15238112.9468000,0
2026-01-25 16:00:00,63.634,68.185,62.628,66.875,1250641.1,2026-01-25 16:59:59.999,81474990.3330000,523495,670257.8,43711650.2808000,0
2026-01-25 17:00:00,66.875,69.883,66.174,67.913,925406.4,2026-01-25 17:59:59.999,63045571.6422000,604711,481311.5,32809420.6439000,0
2026-01-25 18:00:00,67.912,71.0,66.1,67.695,809019.9,2026-01-25 18:59:59.999,55329059.5508000,491240,409990.2,28077321.1154000,0
2026-01-25 19:00:00,67.689,76.88,66.912,73.047,1062061.4,2026-01-25 19:59:59.999,76349403.3483000,624133,577451.6,41544338.3555000,0
2026-01-25 20:00:00,73.046,78.622,71.102,76.694,893099.0,2026-01-25 20:59:59.999,66662483.3882000,588896,477356.4,35663814.8706000,0
2026-01-25 21:00:00,76.695,79.808,75.131,76.173,819872.7,2026-01-25 21:59:59.999,63619116.2492000,587636,420220.8,32629155.1878000,0
2026-01-25 22:00:00,76.175,76.467,67.77,74.097,1164973.4,2026-01-25 22:59:59.999,84670246.2152000,662793,583747.9,42450860.9644000,0
2026-01-25 23:00:00,74.102,76.107,68.653,69.789,816242.0,2026-01-25 23:59:59.999,58851092.3508000,585380,399071.5,28789965.1493000,0
2026-01-26 00:00:00,69.778,74.792,69.644,74.159,699349.7,2026-01-26 00:59:59.999,50641261.8993000,536226,372595.3,27010256.2194000,0
2026-01-26 01:00:00,74.165,76.937,69.47,75.522,628739.8,2026-01-26 01:59:59.999,46222043.6531000,477949,319940.2,23550605.1464000,0
2026-01-26 02:00:00,75.518,76.875,72.8,73.299,412510.4,2026-01-26 02:59:59.999,30857003.2819000,349298,204263.8,15288483.5119000,0
2026-01-26 03:00:00,73.291,75.701,72.0,74.76,390482.8,2026-01-26 03:59:59.999,28960091.7636000,320196,198328.0,14714614.0443000,0
2026-01-26 04:00:00,74.76,78.0,73.262,74.279,511342.4,2026-01-26 04:59:59.999,38464475.3622000,395941,265030.3,19947984.2802000,0
2026-01-26 05:00:00,74.277,76.824,73.377,76.597,385091.1,2026-01-26 05:59:59.999,28961015.0860000,295512,195673.4,14710576.6108000,0
2026-01-26 06:00:00,76.598,78.988,75.038,78.496,527352.1,2026-01-26 06:59:59.999,40461319.1464000,365368,273543.7,21001912.6351000,0
2026-01-26 07:00:00,78.496,83.98,77.677,81.405,1117217.3,2026-01-26 07:59:59.999,90086636.1459000,699156,589404.0,47557005.4509000,0
2026-01-26 08:00:00,81.402,84.666,78.291,83.148,1045017.3,2026-01-26 08:59:59.999,85323654.6800000,737447,537274.9,43892619.2713000,0
2026-01-26 09:00:00,83.148,86.0,81.202,84.028,813959.5,2026-01-26 09:59:59.999,67845289.1145000,549410,413026.3,34446071.3755000,0
2026-01-26 10:00:00,84.027,84.082,81.302,82.505,726216.5,2026-01-26 10:59:59.999,60009181.0877000,488200,363061.2,30009015.2278000,0
2026-01-26 11:00:00,82.496,83.199,76.1,82.038,1495292.5,2026-01-26 11:59:59.999,120224995.1427000,976451,730405.5,58762627.6183000,0
